"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Israel","ISR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743.42042872928","1859.83615336312","1863.49499088466","1745.20002498915","1829.35292401669","1825.86321248235","1832.6648957376","1954.47818118785","1974.87986847331","2012.92968877011","2099.23097887426","2218.64715581238","2349.55647061522","2521.41410565336","2557.07317314502","2635.54866282038","2839.71508766189","2968.47145334679","3054.55905557495","3144.22542469022","3456.98100998538","","",
"Italy","ITA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2049.14561889498","2169.65137968372","2263.52442474437","2294.30215054152","2421.23685182474","2516.8030908965","2741.7827009596","2787.99920814186","3040.12269400401","3102.49660174928","3139.35595382928","3211.95617519932","3212.63560323026","3216.07167974146","3210.07367809648","3264.6427876283","3481.57346696857","3605.16091268685","3732.51057103607","3835.73316587291","4031.99584882745","4397.48408690164","",
"Jamaica","JAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364.59983943356","343.220826799551","325.670884841277","304.340492331158","358.749695832282","351.452691746919","343.247248179657","450.118435683771","478.232778459959","421.03944610565","430.046634151094","439.866988969447","411.883223042859","431.211233096777","455.770465414108","511.618675632078","543.525917533868","613.911121617713","620.952521396196","651.078360272964","645.332249198196","","",
"Jordan","JOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","579.60423953238","626.325176741342","643.489003067191","630.185114246111","678.241798853269","723.786681718419","684.812673698745","735.643829432859","802.636320126188","902.864614631965","809.761112706335","825.701860939198","805.898978758469","739.591051557549","681.795945383398","689.22751863957","648.157343676093","764.900502799055","766.686741992536","750.299903232378","722.072515339115","","",
"Japan","JPN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1920.13224102561","2024.20589396919","2106.87583932392","2204.18662229255","2324.77918529298","2463.13919186418","2584.48295513907","2723.90311648731","2853.00381768115","3003.78508329149","3201.56150079372","3792.92798320136","4006.14086851225","4198.21863288929","4237.22274574184","4392.70072246937","4329.99560906385","4427.20029306527","4545.8947627293","4576.2460362734","4627.96701567528","","",
"Kazakhstan","KAZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314.303156231647","303.256717049857","350.935002808371","400.397716623707","478.818331820951","526.010696385617","517.004515290834","454.616033518402","533.751269706255","616.682237122223","516.397415795973","530.89074657905","657.014889999338","640.860746884096","722.823797182669","694.527819550223","802.336892787126","747.44837744802","726.683136449382","755.787607518793","1001.70055269207","","",
"Kenya","KEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.1674261255477","80.680747004535","82.0986943892193","87.4178136348372","94.3017257697373","99.2566971672395","119.439598493224","129.898440511011","129.971193608257","130.867267976473","142.221084497281","143.487268331965","144.052406381439","155.225514198929","168.074642684023","179.320605255304","191.400234465925","171.911480781275","187.374914392277","208.848056804825","203.227789188274","","",
"Kyrgyz Republic","KGZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6554644546092","84.3653769060255","91.1725241963875","124.770854500901","144.386167289222","176.579772387224","207.123425882502","190.791447972637","196.584357204719","212.736533663948","213.057926523606","232.760652514971","306.538985533678","331.012405341365","316.184567198796","303.466453097787","303.231940513096","316.105490585619","267.564336157006","251.498055810892","269.443965101628","","",
"Cambodia","KHM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5220121316312","82.0259051152288","89.9681609425678","93.7766833634392","106.527946510546","118.20950425965","118.51514648546","105.741487742079","152.121823911012","173.604158628975","167.164359617037","195.503722344447","208.216308058838","216.739114925787","214.361601954935","211.323869531545","226.821845308777","227.347825026533","265.348019393842","320.879266030709","331.580825031684","","",
"Kiribati","KIR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.033529740021","183.214353162418","182.842783434171","166.576621325693","191.878704837985","189.068947390748","191.379743057846","194.013687828572","234.677127731393","223.715110767739","150.408404883648","142.994636672082","150.824535177883","173.323255777006","180.893216305285","160.123974305417","176.334184589388","226.267253389665","259.607103816399","248.380780262221","240.162516805584","","",
"St. Kitts and Nevis","KNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760.221426700227","736.534866742576","763.602311170541","794.116450626851","799.406837832036","948.826225626399","1059.51014488692","1050.67455309898","1297.71403303644","1246.98976319691","1220.46519211633","1248.72127642404","1161.5808358731","1227.57754809047","1257.31102701434","1362.00975769499","1516.59854403725","1545.61221726004","1510.3716852745","1628.56765514464","1537.35873397445","","",
"Korea, Rep.","KOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","725.958588359665","878.989649269343","897.262025901916","984.743335035031","1051.1911548613","1170.2491069148","1339.90847745246","1500.91917984281","1638.69574399432","1731.53782802933","1906.4764242136","1986.04860848607","2081.38490403582","2153.67014149625","2295.57489626636","2522.55526622995","2731.46023844481","2902.36202762393","3241.4402036539","3497.86764562729","3782.11597525318","4289.06356680327","",
"Kuwait","KWT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1308.47153707093","1882.93231824022","1879.01985216989","1932.77991621939","1823.27212834686","1711.13454240804","1621.81476850711","1760.54062915848","1736.78828846822","2169.11780778897","2014.05522203721","1837.51571699081","1902.98445631476","1878.02461127164","2005.22813168998","1953.48722397398","2066.43325993844","2327.00114699419","2570.2808084505","2638.17748373894","2922.34878189224","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","568.906136145403","597.786508375313","606.866754621964","621.793047763473","659.827020237303","705.621093165914","767.164294850575","837.112530645545","881.58557033739","931.327995171617","950.131201572018","991.05489053205","1010.63684292493","1069.7079686697","1113.557197448","1152.05467157476","1133.42101715183","1216.33508049359","1229.48872386325","1263.61135579112","1309.2857388363","","",
"Lao PDR","LAO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5537721288089","86.985008183929","83.3068306239252","107.224640162719","92.0076543724234","93.8963983258647","92.2920594675537","107.363214994248","98.862300157542","133.400854559393","115.83911090233","81.7885933716391","99.5379776403543","125.796438465321","133.962604947918","150.321765497333","160.500927224541","182.095000094763","173.583555062126","211.502769298237","213.965656639317","","",
"Lebanon","LBN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","850.155953709907","864.107747139091","787.429543589388","753.125142377527","772.438602603766","760.484528588903","897.977296022625","977.640436589582","976.941482497399","960.177180531179","1103.42612416475","1236.90260291561","1109.52263620572","1101.5181484201","1127.33770223086","1140.5388558027","1314.42409096152","1389.73243290108","1484.50928977793","1421.73197419834","1059.5162658897","","",
"Liberia","LBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4699090531982","34.9987009659398","30.2747052010904","25.2426022514365","68.9299830904301","75.5540615716277","69.2832470117789","93.1701552068289","80.8230032306491","89.3101513171421","87.4051238208825","96.7065218814617","96.6526068068883","105.813178354092","120.584290467027","129.448028929745","131.619899205777","149.494918642911","146.35206743113","118.688239864474","131.553379990094","","",
"Libya","LBY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","642.420499115487","745.326881600279","883.369233504022","831.500763236923","740.260145849957","618.933320245985","642.498802929308","666.436065524825","625.514446122845","947.820842971249","943.89291502061","646.723490514923","","","","","","","","","","","",
"St. Lucia","LCA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442.634634340207","456.7592584374","486.598995762766","498.755918676324","496.20870934731","515.903927277086","591.491394082779","661.249213575791","643.419224823125","648.857093130126","636.8686427334","694.894315604897","667.668256845456","707.977356873559","667.480136496317","633.186610159744","716.418635024909","711.023269136232","707.27663788991","702.805453511938","877.321632918238","","",
"Latin America & Caribbean","LCN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589.11032303573","621.346752029147","625.968107408197","636.946758996053","675.371516723468","717.876718746296","797.77502141239","869.200885539045","904.572401470916","960.035787650275","973.193232371671","1021.12142207715","1039.85532095107","1092.82658344464","1137.66296876173","1162.17617636192","1142.30316465267","1226.66385338606","1249.83834490554","1276.97159949758","1325.14089435632","","",
"Least developed countries: UN classification","LDC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4815009869893","47.6387962929031","51.4781447554571","56.5276210941227","62.2394059385278","66.2459797400486","74.3737779771454","79.7079667326805","83.2406335805609","90.6371256290269","90.0824075381251","94.644877654748","95.1603569582214","104.298100971002","110.928365026703","117.386686751112","122.158558194456","122.226507566465","123.254456845993","127.026267216933","130.340645821068","","",
"Low income","LIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7925677735715","43.3302856497036","48.0551610435698","52.3679855631539","57.8471807418533","62.1520851470955","69.92110718641","74.5782287207664","76.8620150018663","84.5303548990736","87.7781969467686","93.710425093957","87.8738318531636","96.3694715000594","102.089282888063","109.757629702866","113.774587880582","110.745126350469","107.684046840302","108.928895754325","109.571709071418","","",
"Liechtenstein","LIE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.32757282378","187.930816531003","195.551452394687","182.448291225683","216.733440234541","225.900221706457","246.253216679297","265.34162511583","286.066744111124","311.064621444355","310.671973705495","327.408503234485","341.220420858145","404.561897428891","397.1558943491","441.850525915971","467.468779068409","451.159050606232","517.34345486219","502.339079648613","542.742217289866","","",
"Lower middle income","LMC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.979209172226","121.122581657275","122.717682404236","134.908082700546","142.524087754106","155.389480842856","166.508041993453","177.49354468457","183.581826279162","198.495466349896","204.752725400688","214.503970071315","227.342615642062","243.36378692431","249.022112116776","257.709820782894","268.837119995717","264.659442654688","272.10926764019","276.250566450434","278.72042622678","","",
"Low & middle income","LMY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.165103303175","189.297485409856","198.487511008549","213.287051966096","227.621537078554","247.071286170436","270.237788424367","292.124372008516","317.628959281959","350.30741182715","358.522009088455","380.718949963481","407.243728225446","438.535124956228","455.102809589291","470.634061205807","484.230714131173","502.640060578287","528.052757710312","558.477074481819","594.311001223923","","",
"Lesotho","LSO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.421749208623","92.4354855068556","85.1622637548269","81.1246109084833","83.2208101629135","80.2657261257838","95.6791908736057","146.401718827173","156.974471993049","185.605929869589","183.963016300827","218.641501714227","215.227310369784","247.849469934206","258.025156778459","270.745651174144","252.412191788381","261.457829761947","273.985908376734","291.600767797599","298.775908495652","","",
"Late-demographic dividend","LTE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245.873650274583","262.424863837492","288.398075909908","305.899219673994","329.045199120427","357.240699913266","397.750360550457","434.258482825654","492.347414602001","558.157748522613","577.14309480023","620.665515970988","678.469507624652","737.026247358562","776.116415315429","802.336304232251","831.907573538836","888.16398756505","964.641607288691","1053.73889803905","1158.43575847875","","",
"Lithuania","LTU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521.734644552603","564.794388766045","641.827053724489","742.997182411211","713.550670753231","811.569990329221","957.511346141295","1094.34713832568","1298.45617000068","1325.67874133649","1350.03571414104","1472.82199300023","1542.19660880312","1629.1166650302","1738.97085036119","1861.00529249584","2038.20202286342","2171.15800012707","2369.30506868048","2697.28797506067","2931.82177785256","3411.86668102985","",
"Luxembourg","LUX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3286.22073090875","3602.48005650831","3979.25345094139","4222.14362905077","4741.640754287","4941.68272955467","5274.3337355082","5282.98283989414","5725.23210770187","6090.2136913827","6079.07302833826","5694.88357157657","5175.36522670638","5346.1965272506","5573.94471633411","5545.197091147","5806.30453638304","5961.60268419785","6211.73068529118","6448.32019055887","6843.52272944944","7367.00739362186","",
"Latvia","LVA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.219967032966","518.281061852735","578.263417069606","603.053691622998","757.060565695258","807.57829135029","900.81271470762","1001.59859744257","1085.89225016916","1027.88110489273","1067.9829631502","1093.86835903886","1146.00607319404","1217.7264638346","1296.15468455882","1405.39988498817","1631.07026257867","1703.59736004848","1903.76633770711","2104.19413571729","2331.23114608091","","",
"Macao SAR, China","MAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.826976580458","163.113465395185","179.536117297537","192.328149951367","212.019338171195","230.306676089078","263.008648341842","290.64903650561","311.813248040759","352.444689810082","375.425135067125","394.436692109767","395.933829849964","398.198774549926","392.615132966192","397.05341980251","397.373042269543","400.997689159696","414.197762152222","430.977408622608","451.526192843919","","",
"Monaco","MCO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1626.56162167411","1757.3702284866","1865.15858813394","2162.38395808721","2299.39289472729","2428.22924914718","2573.56740697437","2707.50700659562","3027.78632131029","3195.49558051787","3330.87933867382","3336.77991107065","3409.48948906781","3690.78522918577","3808.02001005677","3826.76059545206","3185.70484744847","3168.39449268141","3116.00992746171","3238.47128250599","3163.99525649566","","",
"Moldova","MDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.622035350094","167.669845776434","218.495028290268","225.587721257783","318.812193943549","377.254211149693","450.673235252296","499.41815070131","546.56876977964","647.590351995561","520.309384031766","505.158272894344","540.606796846177","584.493704655857","611.938579103321","631.460496502459","630.582529582317","809.838609230796","827.327262632197","859.318545301122","876.819474142368","","",
"Madagascar","MDG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3136889475545","62.999122814205","56.8655527845344","58.971368520503","68.5222317072348","71.1693893208773","73.2298131978241","68.3478011447024","65.9839357260953","66.7081914454268","69.4844383924895","66.8635583876402","56.9411348333965","55.8858278098368","67.1158039889342","75.003476663219","82.4498333942363","74.9975769800723","68.1064891828164","62.4210853911445","58.7732715050527","","",
"Maldives","MDV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","809.664243195516","596.012097660975","683.604940658767","668.106821617653","790.090736773384","821.581339050541","950.392314234184","1049.0121653603","1560.65778900405","1238.91992740462","1091.38339273802","1090.28720129696","1217.08649671948","1249.52819238462","1321.12374983989","1528.09476951428","1878.25627061017","1758.70589254236","1506.93342649826","1639.52143867194","1602.87854163922","","",
"Middle East & North Africa","MEA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493.720847671595","540.244324362851","542.400857768277","542.140921351389","562.4799810705","571.970238035459","602.21456102089","637.243459300387","650.271689680718","787.834080264111","780.09930456136","803.863686624477","827.199473971205","872.464946248513","937.032907571676","938.007893365183","1022.05852819097","1069.11004532815","1037.69472571682","836.052185999897","846.187755921434","","",
"Mexico","MEX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498.559406956899","541.677579214655","571.70502068452","672.278948319243","723.827391340007","742.658062809608","786.07593456406","831.045360315607","859.3147951548","903.097481473018","887.299936079042","924.065919908243","985.070617553978","1022.51215020417","1016.27148396593","1062.24535591764","1089.15254946356","1093.28679210784","1100.85917605085","1103.30668236077","1192.60284781421","","",
"Marshall Islands","MHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.093300453359","320.347893741216","292.869521065075","291.984699961376","367.297743099888","502.673252190569","521.705788549757","442.047908303472","396.898084720116","393.947457124996","407.919229056503","392.350016540977","396.550129262143","439.512402377994","441.866315546843","537.902786141621","576.205927265261","569.420305992656","654.910363009512","711.123329746033","634.633335580778","","",
"Middle income","MIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186.678605262712","199.758693906984","210.078412841185","225.763844803507","241.142152888297","262.117763222951","286.913296725284","310.593188852109","338.59182287033","373.895726191029","383.384879525224","407.772116548937","437.934915276778","470.732914168467","489.037723473913","506.239532869553","519.451050060086","541.355790626839","570.282200111737","604.337268302506","644.67539887816","","",
"North Macedonia","MKD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","542.557156946738","502.510177608623","561.78344484","581.425801898078","594.443705876985","590.599265311636","629.017406108755","602.640782587765","676.519816392598","705.32917814958","748.602577322538","748.037944392267","773.756365975462","839.652649850792","829.862152424853","865.06606631848","948.46083017019","993.406558730101","1065.40709647014","1217.94669543353","1295.00675584798","","",
"Mali","MLI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4028944065763","57.1312289710219","64.1274083309258","69.7554805569964","72.7421524540111","76.9778600862622","84.3360482805971","83.4915838787717","82.8581460064684","87.7705076257539","81.0317569802687","70.9361586741918","64.0376223420255","69.5253211758259","82.8180175587925","80.461310696404","79.362932811747","79.1363571119634","83.5352780244493","89.7766008119394","96.5153009888122","","",
"Malta","MLT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1210.63030470693","1301.04429783903","1515.5761100499","1657.83431692035","1740.07854810865","1938.25202182405","2056.12467914435","2052.63949527243","2093.5447563634","2119.62411164816","2286.71360489675","2455.24756191119","2548.9136845818","2766.51052693306","3157.47501105886","3373.2506438004","3599.08157568162","3860.92188304129","3975.94896284455","4474.87281518561","4694.66367130946","","",
"Myanmar","MMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3633597091408","23.7170094498615","31.9701562624788","33.6562573245196","37.9207221177495","44.2775284156467","49.5657748199622","51.0791752063657","57.9109861319891","62.1012897908156","59.7687672560278","63.3798738010949","88.5508783175134","125.339166730248","180.344761172983","230.11619605788","210.713888339193","219.12606146004","228.614497919254","235.508507535657","243.453586713973","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329.066433131481","364.763856333567","373.135759157642","380.680985316406","404.759493117876","416.576420760673","436.815646039224","467.122347601313","494.144894543363","578.018497736239","592.053503524715","600.337215944145","598.273620464586","604.46695127226","631.94593680041","637.010952634647","709.198418950965","739.437855925869","713.167328992913","648.963230603616","616.217226346588","","",
"Montenegro","MNE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1131.71856466263","1127.29329483167","1234.22756500491","1205.64599745","1446.2801102327","1543.88192995594","1546.11060733579","1768.69472336823","1896.51164625628","2255.30684747135","","",
"Mongolia","MNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207.753603081207","192.281592390039","208.146144069017","177.805682940956","202.968191222375","201.081065584715","222.647220091456","271.373724359785","333.274296595818","320.493756507239","285.332130594392","322.703866188017","399.149346315366","436.973074762329","471.437926342771","455.705971418256","461.865185867675","450.810228117659","468.923333192096","540.275575529977","608.507252897828","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5817111290452","15.4840378591809","19.0821019515688","20.7547185709594","24.2355356470578","30.9423649644417","31.8509699772388","33.005878491164","37.9339649368032","48.5762278803865","53.1908456330855","52.105159164762","55.1597724420821","67.2747329138997","72.8139264421744","87.3719630872157","99.772283089296","100.87802303784","107.093017567211","106.529479654872","99.0991118002221","","",
"Mauritania","MRT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.303447555014","108.046324161054","122.036407663034","131.056872378565","126.702533015123","127.463680879725","120.646448558252","126.299663455028","131.120985428564","132.83709370897","113.572487331978","111.534569777991","119.633701781998","138.199256234593","152.319289598815","158.212036594562","149.539314094739","174.364032775877","188.390726731235","192.360560801354","186.950362819933","","",
"Mauritius","MUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.43963429789","285.524235860507","319.436581187146","341.580918472733","378.983677395154","419.317298184869","442.332940070798","467.088726457183","558.799446616369","613.884782889824","700.515786434951","698.523851778417","706.987401166432","815.916877822781","991.222317417091","1070.19975634996","1153.58354950278","1215.23538608564","1303.2674844201","1443.16902556855","1333.52418129311","","",
"Malawi","MWI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6275894451268","20.1483001045783","24.3954258237282","31.7032842159552","40.9963491912871","44.8600262912329","53.7455402214392","65.1450563610191","77.9336177637219","79.4738238725536","73.0980666824645","78.6875677444356","86.6319062130991","126.870083438835","103.592819008207","94.4406727020421","111.428986296826","110.335991713179","104.061924879796","81.2612674265977","82.4330975451792","","",
"Malaysia","MYS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357.501650602494","380.79900156613","396.556505953352","456.900819406384","478.576740931486","476.010487190465","564.87293441411","595.827579220389","610.711052346425","644.394564190811","646.58696343658","716.29802826219","790.018338803589","817.961373774992","903.620748593306","923.588206017257","920.181114376342","963.418721431797","1033.09947695451","1107.58418948864","1122.75873333299","","",
"North America","NAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4325.73452681931","4656.97877395133","5051.71612499323","5432.48047557716","5754.0822197109","6095.40315913004","6460.809304147","6797.05797688588","7004.9671169278","7262.86515342195","7482.07377279804","7654.94758430369","7892.21635544451","8050.01497270263","8411.43686427916","8798.05224931253","9145.56875772347","9433.62221294498","9789.75349384639","10121.4271812885","11120.5869502833","","",
"Namibia","NAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492.957615858532","494.274303482026","531.560497428948","563.28543950626","660.532746650686","689.849683276908","747.133179747352","835.209330300199","797.793023992448","725.329045499245","822.627246380129","878.1043181808","876.51099353247","894.082228949491","892.119045575653","1076.29158795116","986.566571988346","901.828619147007","874.283669585765","881.600384502283","844.402101298204","","",
"New Caledonia","NCL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
